material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,formation_energy_per_atom,notes
matbench_mp_e_form_00000,matbench_mp_e_form_0,matbench_mp_e_form_0,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9953836506249996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00275,matbench_mp_e_form_275,matbench_mp_e_form_275,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7887846712500002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00276,matbench_mp_e_form_276,matbench_mp_e_form_276,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8675410675000004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00277,matbench_mp_e_form_277,matbench_mp_e_form_277,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1067588216666664,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00278,matbench_mp_e_form_278,matbench_mp_e_form_278,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8688033087500004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00279,matbench_mp_e_form_279,matbench_mp_e_form_279,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.2705391150000005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00280,matbench_mp_e_form_280,matbench_mp_e_form_280,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7865895799999993,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00281,matbench_mp_e_form_281,matbench_mp_e_form_281,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.015084741666667,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00282,matbench_mp_e_form_282,matbench_mp_e_form_282,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3089394687499993,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00283,matbench_mp_e_form_283,matbench_mp_e_form_283,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3670806257142853,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00284,matbench_mp_e_form_284,matbench_mp_e_form_284,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5504941137500001,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00285,matbench_mp_e_form_285,matbench_mp_e_form_285,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8977645962499992,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00286,matbench_mp_e_form_286,matbench_mp_e_form_286,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3757959329166676,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00287,matbench_mp_e_form_287,matbench_mp_e_form_287,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1503809458333336,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00288,matbench_mp_e_form_288,matbench_mp_e_form_288,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.43890240625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00289,matbench_mp_e_form_289,matbench_mp_e_form_289,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3752498029166667,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00290,matbench_mp_e_form_290,matbench_mp_e_form_290,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5434399649999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00291,matbench_mp_e_form_291,matbench_mp_e_form_291,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0472253100000004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00292,matbench_mp_e_form_292,matbench_mp_e_form_292,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.85838704375,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00293,matbench_mp_e_form_293,matbench_mp_e_form_293,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5920225025000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00294,matbench_mp_e_form_294,matbench_mp_e_form_294,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1033956375,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00295,matbench_mp_e_form_295,matbench_mp_e_form_295,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9942985374999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00296,matbench_mp_e_form_296,matbench_mp_e_form_296,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.913665169583333,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00297,matbench_mp_e_form_297,matbench_mp_e_form_297,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7442424649999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00298,matbench_mp_e_form_298,matbench_mp_e_form_298,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1071614312499993,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00299,matbench_mp_e_form_299,matbench_mp_e_form_299,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8932245862500001,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00300,matbench_mp_e_form_300,matbench_mp_e_form_300,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0984451487499998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00301,matbench_mp_e_form_301,matbench_mp_e_form_301,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0981242174999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00302,matbench_mp_e_form_302,matbench_mp_e_form_302,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6553745287499995,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00303,matbench_mp_e_form_303,matbench_mp_e_form_303,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1946360950000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00304,matbench_mp_e_form_304,matbench_mp_e_form_304,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9748897575000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00305,matbench_mp_e_form_305,matbench_mp_e_form_305,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9999395312500008,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00306,matbench_mp_e_form_306,matbench_mp_e_form_306,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9541323612500006,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00307,matbench_mp_e_form_307,matbench_mp_e_form_307,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5267869437499997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00308,matbench_mp_e_form_308,matbench_mp_e_form_308,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1844067999999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00309,matbench_mp_e_form_309,matbench_mp_e_form_309,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5476323458333334,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00310,matbench_mp_e_form_310,matbench_mp_e_form_310,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9970855600000004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00311,matbench_mp_e_form_311,matbench_mp_e_form_311,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.31926466125,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00312,matbench_mp_e_form_312,matbench_mp_e_form_312,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9853950924999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00313,matbench_mp_e_form_313,matbench_mp_e_form_313,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1306163087499996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00314,matbench_mp_e_form_314,matbench_mp_e_form_314,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9949282324999995,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00315,matbench_mp_e_form_315,matbench_mp_e_form_315,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6047450050000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00316,matbench_mp_e_form_316,matbench_mp_e_form_316,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7120955524999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00317,matbench_mp_e_form_317,matbench_mp_e_form_317,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.442940862499999,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00318,matbench_mp_e_form_318,matbench_mp_e_form_318,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0452526687500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00319,matbench_mp_e_form_319,matbench_mp_e_form_319,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.151843185,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00320,matbench_mp_e_form_320,matbench_mp_e_form_320,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6997546424999994,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00321,matbench_mp_e_form_321,matbench_mp_e_form_321,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.70425219,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00322,matbench_mp_e_form_322,matbench_mp_e_form_322,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3091232449999994,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00323,matbench_mp_e_form_323,matbench_mp_e_form_323,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.30891054,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00324,matbench_mp_e_form_324,matbench_mp_e_form_324,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3882417887500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00325,matbench_mp_e_form_325,matbench_mp_e_form_325,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.746628135,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00326,matbench_mp_e_form_326,matbench_mp_e_form_326,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8378123162500004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00327,matbench_mp_e_form_327,matbench_mp_e_form_327,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3026014499999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00328,matbench_mp_e_form_328,matbench_mp_e_form_328,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.31020065625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00329,matbench_mp_e_form_329,matbench_mp_e_form_329,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.2766221212500004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00330,matbench_mp_e_form_330,matbench_mp_e_form_330,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5945258725000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00331,matbench_mp_e_form_331,matbench_mp_e_form_331,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1700271787500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00332,matbench_mp_e_form_332,matbench_mp_e_form_332,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5206426233333332,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00333,matbench_mp_e_form_333,matbench_mp_e_form_333,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.22350657375,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00334,matbench_mp_e_form_334,matbench_mp_e_form_334,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.733654276666667,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00335,matbench_mp_e_form_335,matbench_mp_e_form_335,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.95923862875,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00336,matbench_mp_e_form_336,matbench_mp_e_form_336,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.850158405,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00337,matbench_mp_e_form_337,matbench_mp_e_form_337,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6414823675,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00338,matbench_mp_e_form_338,matbench_mp_e_form_338,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.03207086875,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00339,matbench_mp_e_form_339,matbench_mp_e_form_339,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.60332082,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00340,matbench_mp_e_form_340,matbench_mp_e_form_340,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7545191487500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00341,matbench_mp_e_form_341,matbench_mp_e_form_341,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.70867644,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00342,matbench_mp_e_form_342,matbench_mp_e_form_342,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8505323500000004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00343,matbench_mp_e_form_343,matbench_mp_e_form_343,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9740520612500005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00344,matbench_mp_e_form_344,matbench_mp_e_form_344,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3520400362500005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00345,matbench_mp_e_form_345,matbench_mp_e_form_345,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7828020675000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00346,matbench_mp_e_form_346,matbench_mp_e_form_346,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7723054375,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00347,matbench_mp_e_form_347,matbench_mp_e_form_347,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9051825,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00348,matbench_mp_e_form_348,matbench_mp_e_form_348,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8673574474999999,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00349,matbench_mp_e_form_349,matbench_mp_e_form_349,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1260314512500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00350,matbench_mp_e_form_350,matbench_mp_e_form_350,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0647784712500004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00351,matbench_mp_e_form_351,matbench_mp_e_form_351,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4219641120833333,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00352,matbench_mp_e_form_352,matbench_mp_e_form_352,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6210487075000004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00353,matbench_mp_e_form_353,matbench_mp_e_form_353,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3989861799999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00354,matbench_mp_e_form_354,matbench_mp_e_form_354,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9154461079166667,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00355,matbench_mp_e_form_355,matbench_mp_e_form_355,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1555415950000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00356,matbench_mp_e_form_356,matbench_mp_e_form_356,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.26813540875,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00357,matbench_mp_e_form_357,matbench_mp_e_form_357,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.2424240787499996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00358,matbench_mp_e_form_358,matbench_mp_e_form_358,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1607700175,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00359,matbench_mp_e_form_359,matbench_mp_e_form_359,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0566906924999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00360,matbench_mp_e_form_360,matbench_mp_e_form_360,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.2070611837500005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00361,matbench_mp_e_form_361,matbench_mp_e_form_361,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.07273908125,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00362,matbench_mp_e_form_362,matbench_mp_e_form_362,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6589124425000001,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00363,matbench_mp_e_form_363,matbench_mp_e_form_363,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4420671649999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00364,matbench_mp_e_form_364,matbench_mp_e_form_364,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.2705055874999998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00365,matbench_mp_e_form_365,matbench_mp_e_form_365,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.143658115,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00366,matbench_mp_e_form_366,matbench_mp_e_form_366,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.70172263625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
