material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,shear_modulus_gpa,notes
matbench_log_gvrh_00000,matbench_log_gvrh_0,matbench_log_gvrh_0,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00285,matbench_log_gvrh_285,matbench_log_gvrh_285,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,15.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00286,matbench_log_gvrh_286,matbench_log_gvrh_286,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,13.999999999999998,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00287,matbench_log_gvrh_287,matbench_log_gvrh_287,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,50.999999999999986,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00288,matbench_log_gvrh_288,matbench_log_gvrh_288,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,12.000000000000002,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00289,matbench_log_gvrh_289,matbench_log_gvrh_289,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,38.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00290,matbench_log_gvrh_290,matbench_log_gvrh_290,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,39.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00291,matbench_log_gvrh_291,matbench_log_gvrh_291,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,68.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00292,matbench_log_gvrh_292,matbench_log_gvrh_292,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,140.00000000000006,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00293,matbench_log_gvrh_293,matbench_log_gvrh_293,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,20.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00294,matbench_log_gvrh_294,matbench_log_gvrh_294,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00295,matbench_log_gvrh_295,matbench_log_gvrh_295,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,91.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00296,matbench_log_gvrh_296,matbench_log_gvrh_296,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,103.99999999999997,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00297,matbench_log_gvrh_297,matbench_log_gvrh_297,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,36.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00298,matbench_log_gvrh_298,matbench_log_gvrh_298,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,141.99999999999994,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00299,matbench_log_gvrh_299,matbench_log_gvrh_299,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,62.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00300,matbench_log_gvrh_300,matbench_log_gvrh_300,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,74.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00301,matbench_log_gvrh_301,matbench_log_gvrh_301,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.999999999999986,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00302,matbench_log_gvrh_302,matbench_log_gvrh_302,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00303,matbench_log_gvrh_303,matbench_log_gvrh_303,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,67.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00304,matbench_log_gvrh_304,matbench_log_gvrh_304,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,64.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00305,matbench_log_gvrh_305,matbench_log_gvrh_305,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,11.000000000000002,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00306,matbench_log_gvrh_306,matbench_log_gvrh_306,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00307,matbench_log_gvrh_307,matbench_log_gvrh_307,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,99.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00308,matbench_log_gvrh_308,matbench_log_gvrh_308,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,45.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00309,matbench_log_gvrh_309,matbench_log_gvrh_309,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,18.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00310,matbench_log_gvrh_310,matbench_log_gvrh_310,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,30.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00311,matbench_log_gvrh_311,matbench_log_gvrh_311,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,40.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00312,matbench_log_gvrh_312,matbench_log_gvrh_312,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,25.000000000000007,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00313,matbench_log_gvrh_313,matbench_log_gvrh_313,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,9.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00314,matbench_log_gvrh_314,matbench_log_gvrh_314,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,10.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00315,matbench_log_gvrh_315,matbench_log_gvrh_315,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,30.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00316,matbench_log_gvrh_316,matbench_log_gvrh_316,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,56.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00317,matbench_log_gvrh_317,matbench_log_gvrh_317,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,6.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00318,matbench_log_gvrh_318,matbench_log_gvrh_318,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,144.99999999999997,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00319,matbench_log_gvrh_319,matbench_log_gvrh_319,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,10.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00320,matbench_log_gvrh_320,matbench_log_gvrh_320,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,58.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00321,matbench_log_gvrh_321,matbench_log_gvrh_321,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00322,matbench_log_gvrh_322,matbench_log_gvrh_322,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,49.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00323,matbench_log_gvrh_323,matbench_log_gvrh_323,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.999999999999986,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00324,matbench_log_gvrh_324,matbench_log_gvrh_324,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,42.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00325,matbench_log_gvrh_325,matbench_log_gvrh_325,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00326,matbench_log_gvrh_326,matbench_log_gvrh_326,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00327,matbench_log_gvrh_327,matbench_log_gvrh_327,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,47.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00328,matbench_log_gvrh_328,matbench_log_gvrh_328,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.999999999999986,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00329,matbench_log_gvrh_329,matbench_log_gvrh_329,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,47.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00330,matbench_log_gvrh_330,matbench_log_gvrh_330,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,18.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00331,matbench_log_gvrh_331,matbench_log_gvrh_331,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,10.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00332,matbench_log_gvrh_332,matbench_log_gvrh_332,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,35.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00333,matbench_log_gvrh_333,matbench_log_gvrh_333,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,10.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00334,matbench_log_gvrh_334,matbench_log_gvrh_334,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,46.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00335,matbench_log_gvrh_335,matbench_log_gvrh_335,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,39.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00336,matbench_log_gvrh_336,matbench_log_gvrh_336,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,9.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00337,matbench_log_gvrh_337,matbench_log_gvrh_337,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,95.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00338,matbench_log_gvrh_338,matbench_log_gvrh_338,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,55.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00339,matbench_log_gvrh_339,matbench_log_gvrh_339,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,61.000000000000014,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00340,matbench_log_gvrh_340,matbench_log_gvrh_340,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,7.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00341,matbench_log_gvrh_341,matbench_log_gvrh_341,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00342,matbench_log_gvrh_342,matbench_log_gvrh_342,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00343,matbench_log_gvrh_343,matbench_log_gvrh_343,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,32.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00344,matbench_log_gvrh_344,matbench_log_gvrh_344,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,59.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00345,matbench_log_gvrh_345,matbench_log_gvrh_345,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,33.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00346,matbench_log_gvrh_346,matbench_log_gvrh_346,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,99.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00347,matbench_log_gvrh_347,matbench_log_gvrh_347,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,61.000000000000014,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00348,matbench_log_gvrh_348,matbench_log_gvrh_348,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,15.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00349,matbench_log_gvrh_349,matbench_log_gvrh_349,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00350,matbench_log_gvrh_350,matbench_log_gvrh_350,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,81.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00351,matbench_log_gvrh_351,matbench_log_gvrh_351,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,26.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00352,matbench_log_gvrh_352,matbench_log_gvrh_352,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,13.999999999999998,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00353,matbench_log_gvrh_353,matbench_log_gvrh_353,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,45.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00354,matbench_log_gvrh_354,matbench_log_gvrh_354,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,15.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00355,matbench_log_gvrh_355,matbench_log_gvrh_355,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,12.000000000000002,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00356,matbench_log_gvrh_356,matbench_log_gvrh_356,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,16.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00357,matbench_log_gvrh_357,matbench_log_gvrh_357,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00358,matbench_log_gvrh_358,matbench_log_gvrh_358,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,20.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00359,matbench_log_gvrh_359,matbench_log_gvrh_359,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,64.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00360,matbench_log_gvrh_360,matbench_log_gvrh_360,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00361,matbench_log_gvrh_361,matbench_log_gvrh_361,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,9.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00362,matbench_log_gvrh_362,matbench_log_gvrh_362,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,45.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00363,matbench_log_gvrh_363,matbench_log_gvrh_363,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00364,matbench_log_gvrh_364,matbench_log_gvrh_364,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,34.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00365,matbench_log_gvrh_365,matbench_log_gvrh_365,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,29.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00366,matbench_log_gvrh_366,matbench_log_gvrh_366,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,7.999999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00367,matbench_log_gvrh_367,matbench_log_gvrh_367,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,6.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00368,matbench_log_gvrh_368,matbench_log_gvrh_368,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,10.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00369,matbench_log_gvrh_369,matbench_log_gvrh_369,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,25.000000000000007,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00370,matbench_log_gvrh_370,matbench_log_gvrh_370,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,23.999999999999993,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00371,matbench_log_gvrh_371,matbench_log_gvrh_371,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,123.00000000000003,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00372,matbench_log_gvrh_372,matbench_log_gvrh_372,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,29.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00373,matbench_log_gvrh_373,matbench_log_gvrh_373,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00374,matbench_log_gvrh_374,matbench_log_gvrh_374,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,99.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00375,matbench_log_gvrh_375,matbench_log_gvrh_375,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,61.000000000000014,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00376,matbench_log_gvrh_376,matbench_log_gvrh_376,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,72.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00377,matbench_log_gvrh_377,matbench_log_gvrh_377,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,39.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00378,matbench_log_gvrh_378,matbench_log_gvrh_378,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,75.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00379,matbench_log_gvrh_379,matbench_log_gvrh_379,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
